gen_vendor_normalized,total_entries,total_contracts,total_amendments
ELBOW RIVER HELICOPTERS,57,57,0
YELLOWHEAD HELICOPTERS,56,47,9
WORKPLACE MEDICAL,56,56,0
NISHA TECHONOLOGIES,56,56,0
NORTHERN MICRO,56,55,1
AKLAK AIR,54,53,1
CRANDALL ENGINEERING,54,19,35
DESROCHES,53,53,0
ASOKAN BUSINESS INTERIORS,52,52,0
HOSKIN SCIENTIFIC,52,52,0
ENTERPRISE RENT A CAR,49,48,1
WESTERN PETROLEUM,48,46,2
NEWFOUNDLAND HELICOPTERS,48,47,1
YAMAHA MOTOR CANADA,47,47,0
LETS FLY INTERNATIONAL,47,45,2
JASPER CONCRETE,46,36,10
PHASELOCK SYSTEMS INTERNATIONAL,45,45,0
STANDISH TOWING RECOVERY,45,40,5
DILLON CONSULTING,45,25,20
HELI LIFT INTERNATIONAL,44,37,7
HARBOURSIDE ENGINEERING CONSULTANTS,42,21,21
LOWE MARTIN COMPANY,42,42,0
NORTH WRIGHT AIRWAYS,40,40,0
OSKAR CONSTRUCTION,40,31,9
GEMTEC,40,20,20
FTS FOREST TECHNOLOGY SYSTEMS,39,38,1
DEXTER CONSTRUCTION,38,16,22
RICOH,38,28,10
SEI INDUSTRIES,38,38,0
ENTREPRISES RENE NEWBERRY 1991INC,36,32,4
CHRISS BOBCAT SERVICES,35,29,6
EXP SERVICES,35,24,11
SOUTH NAHANNI AIRWAYS,34,32,2
BARR ENGINEERING AND ENVIRONMENTAL,34,26,8
TELUS CANADA,33,33,0
COFOMO,33,13,20
SECRETARIAT OF THE HAIDA NATION,33,31,2
GENIVAR,33,21,12
METRO PAVING AND ROAD BUILDING,33,16,17
981997 ALBERTA,31,27,4
ATLANTEX CREATIVE WORKS,30,29,1
PODOLINSKY EQUIPMENT,30,30,0
PATTISON SIGN GROUP,30,30,0
EXCAVATIONS RMG,30,26,4
MERCURY MARINE,30,30,0
MACLEAN CONSTRUCTION,29,24,5
TDC CONTRACTING,29,29,0
BASSETT PETROLEUM DISTRIBUTORS,29,29,0
VALLEY BLADES,29,28,1
ST JOSEPH PRINT GROUP,29,29,0
TRAYTOWN BUILDERS,28,21,7
SHAWN DUBE ELECTRIC,28,22,6
VISION AIR SERVICES,28,23,5
KGS GROUP CONSULTING ENGINEERS,27,7,20
TEKNION,27,27,0
INTEROUTE CONSTRUCTION,27,16,11
HELICOPTER TRANSPORT SERVICES,26,15,11
PRAIRIE HELICOPTERS,26,25,1
DAWSON CONSTRUCTION,26,14,12
RUSZKOWSKI ENTERPRISES,26,20,6
PATERSON GROUP,26,20,6
OUTLAND RESOURCES,26,16,10
D W MATHESON AND SONS CONTRACTING,25,24,1
CBCL,25,22,3
WILCO CONTRACTORS SOUTHWEST,25,8,17
IRVING OIL,25,24,1
WILDERNESS HELICOPTERS,25,25,0
MICROSOFT CANADA,25,19,6
BRUMAC CONSTRUCTION,25,21,4
TRANSWEST AIR,24,23,1
LOCUST MOWING,24,23,1
SUPERIOR PROPANE,24,17,7
SELKIRK MOUNTAIN HELICOPTERS,24,24,0
MCCORMICK RANKIN,24,9,15
BGLA,24,6,18
JOHN G COOKE ASSOCIATES,24,13,11
KONICA MINOLTA BUSINESS SOLUTIONS,23,15,8
F MCKINNON SONS,23,7,16
AIR INUIT,23,23,0
RECONYX,23,23,0
BIGHORN CONSTRUCTION 2005,23,10,13
GREMM,23,19,4
ROBERT HOWARD,23,23,0
GROS MORNE OP ASSOCIATION,23,21,2
HUDSON BAY HELICOPTERS,22,22,0
ARROWHEAD HELICOPTERS,22,12,10
BRANDT TRACTOR,22,22,0
HIGH TERRAIN HELICOPTERS,22,22,0
COLES ASSOCIATES,22,18,4
BOMBARDIER,22,22,0
ESRI,22,17,5
LLOYD MORRIS TRUCKING,22,18,4
LOTEK WIRELESS,22,22,0
PARSONS CANADA,22,13,9
3056058 CANADA,22,17,5
BIRT MACKAY CONSTRUCTION,22,18,4
ALTIS HUMAN RESOURCES,22,16,6
CHASE OFFICE INTERIORS,21,20,1
MAX HELMER CONSTRUCTION,21,17,4
POLARIS INDUSTRIES,21,21,0
PNS TECH,21,21,0
RONA ONTARIO,21,21,0
WILDLIFE ACOUSTICS,21,21,0
DANIELS ELECTRONICS,21,21,0
IRONCLAD EARTHWORKS,21,8,13
GUARDIAN HELICOPTERS,21,21,0
AVALON COAL SALT OIL,21,15,6
CWP CONSTRUCTORS,21,11,10
IBM CANADA,21,13,8
EKISTICS PLANNING DESIGN,21,9,12
EMERALD ISLE PROPERTY MANAGEMENT,21,11,10
GOLDEN FIRE JUMPERS,20,20,0
FORT GARRY INDUSTRIES,20,20,0
TOOMBS PLUMBING HEATING,20,15,5
TLA O QUI AHT FIRST NATIONS,20,14,6
KEN BEATTY CONSTRUCTION,20,19,1
GRAYBAR CANADA,20,20,0
WI COM SOLUTIONS,20,19,1
COMMERCIAL TRUCK EQUIPMENT,20,20,0
PETERS CONSTRUCTION,20,17,3
INSIGHT SOFTWARE CANADA,20,20,0
FORTRESS LOUISBOURG ASSOCIATION,19,15,4
SAMSON ASSOCIATES,19,11,8
CANSEL SURVEY EQUIPMENT,19,19,0
ST LOUIS ENTERPRISE,19,14,5
CUSTOM HELICOPTERS,19,18,1
VECTRONIC AEROSPACE,19,19,0
WOOD BUFFALO HELICOPTERS,19,19,0
FIREADY,19,12,7
BRYN FINER STUDIOS,19,15,4
TOURISM INDUSTRY ASSOC OF CANADA,18,18,0
EBSCO CANADA,18,14,4
PITNEY BOWES,18,18,0
DOMINION DIVING,18,11,7
SERGE GELINAS,18,18,0
COLUMBIA EXTREME CONTRACTING,18,18,0
COLDSTREAM HELICOPTERS,18,17,1
PEPCO ATLANTIC,18,18,0
WATERAX,18,18,0
PAL AEROSPACE,18,15,3
RTG PROTECH,18,15,3
DATAWEST TRAFFIC SYSTEMS,18,7,11
CAMPBELL SCIENTIFIC CANADA,18,18,0
CIL ORION,18,17,1
TBC CONSTRUCTION,18,16,2
MC HYDRAULIC,18,18,0
GREAT SLAVE HELICOPTERS 2018,18,18,0
ZUTPHEN CONTRACTOR,18,8,10
