gen_vendor_normalized,total_entries,total_contracts,total_amendments
JKE MARTIN CONSULTING,1,1,0
3261620 CANADA LEARN2LANG,1,1,0
TELFER SCHOOL OF MANAGEMENT,1,1,0
DAVID LASWISSE,1,1,0
APPROVISIONNEMENT POPULAIRE,1,1,0
JOSEF JURKOVIC,1,1,0
JOSHUA BLACK,1,1,0
KNOWLEDGE CIRCLE,1,1,0
KONICA MINOLTA,1,1,0
LABORTEK PERSONNEL SERVICES,1,1,0
TEND ACADEMY,1,1,0
LANGEVIN LEARNING SERVICES,1,1,0
LANNICK CONTRACT SOLUTIONS,1,1,0
ANTHONY MACAULEY ASSOCIATES VICTORIA,1,1,0
LEAN AGILITY,1,1,0
LEBLANC GERALDINE MARY,1,1,0
LE PROGRES DE HULL,1,1,0
LES CONSULTATIONS JULAUX CONSULTANTS,1,1,0
THE POTENTIAL GROUP,1,1,0
LMB SYSTEMES ET SERVICES DINTERPRETATION LMB,1,1,0
LORD ELGIN HOTEL,1,1,0
CROWN STORE,1,1,0
LOUIE MARY,1,1,0
LUCIE JONCAS,1,1,0
WESTWIND AVIATION,1,1,0
LWG ARCHITECTURAL INTERIORS,1,1,0
THE WESTIN HOTEL,1,1,0
CROWN ENTERPRISES,1,1,0
MAXSYS STAFFING AND CONSULTING,1,1,0
METAFORE,1,1,0
METAFORE TECHNOLOGIES,1,1,0
MICRO COM SYSTEMS,1,1,0
MOBILE SHRED RECALL,1,1,0
CRITICAL CONTROL SOLUTIONS,1,1,0
MULTISHRED,1,1,0
CRD DISTRIBUTION,1,1,0
WINNIPEG ELSIE,1,1,0
NICOLAS BELLEMARE,1,1,0
AMS IMAGING,1,1,0
NISSAN CANADA,1,1,0
ALLWEST FURNISHINGS,1,1,0
CORADIX TECHNOLOGY CONSULTING,1,1,0
NORTON ROSE FULBRIGHT CANADA,1,1,0
ODGERS BERNDTSON,1,1,0
OPTIMUM TALENT ATLANTIC,1,1,0
ORVIS VELMA,1,1,0
OTUS STRATEGIC FINANCIAL BUSINESS PLANNING,1,1,0
PERFIX 1993,1,1,0
PETER IRNIQ,1,1,0
COMPUTER MEDIA GROUP,1,1,0
