vendor_normalized,sum_effective_value
CORADIX TECHNOLOGY CONSULTING,6926752.66
EMPOWERED NETWORKS,6817295.64
INTEGRA NETWORKS,6582486.71
THE CANADIAN CORPS OF,6564199.64
SOFTWARE ENGINEERING OF AMERICA,6126314.10
LANGUAGE RESEARCH DEVELOPMENT GROUP,6103657.41
PROTAK CONSULTING GROUP,5823294.76
THE IT BROKER,5670087.33
TITUS,5598898.11
SMA SOFTWARE AND,5534170.96
MINDWIRE SYSTEMS,5336918.77
DYNAMEX CANADA,5236110.88
LAURENTIAN TECHNOLOGIES,5193257.88
DILIGENS,5143045.64
KEYDATA ASSOCIATES,5134613.40
TITUS INTERNATIONAL,5085003.39
AVI SPL CANADA,5068065.50
SCALAR DECISIONS,4998366.95
EXCEL HUMAN RESOURCES,4965199.70
CANON,4846996.59
ETICO,4837492.02
NWD SYSTEMS MONTREAL LES,4783947.92
SAP,4763910.48
DELOITTE AND TOUCHE,4700213.02
OPEN STORAGE SOLUTIONS,4689207.32
TESTWORX,4586970.79
MODIS CANADA,4503140.29
ARDICOM DIGITAL COMMUNICATIONS,4425923.93
CISTEL TECHNOLOGY,4414112.50
DT SECURE TECHNOLOGIES,4400599.92
BPM GOVERNMENT IM IT CONSULTING,4162803.13
B L ASSOCIATES,4146168.17
TELEBEC SOCIETE EN COMMANDITE,4134776.94
GENESIS INTEGRATION,4116046.87
CISCO,4063975.15
THE AIM GROUP,4034209.04
THE KTL GROUP,3814783.80
CELLEBRITE,3564057.23
MOORE CANADA,3547651.33
MANPOWER SERVICES CANADA,3476038.22
RANDSTAD,3462140.99
TIREE,3369370.41
ALTIS HUMAN RESOURCES,3348174.58
CITY WEST CABLE TELEPHONE,3289015.39
CORNERSTONE GROUP OF COMPANIES,3195693.60
CORETRACKS,3139535.50
PURESPIRIT SOLUTIONS,3032389.53
PROMAXIS,2956640.18
MVS SOLUTIONS,2868891.57
GLOBALSTAR CANADA SATELLITE,2846774.31
VIDEOTRON GP,2811433.71
UNISOFT INTERNATIONAL,2801161.52
SYNCSORT,2788327.70
ICEBERG NETWORKS,2704978.03
RJR INNOVATIONS,2657638.92
SHI CANADA,2567767.09
NOVANET COMMUNICATIONS,2531420.35
COLLIERS PROJECT LEADERS,2524044.28
PAGENET DU CANADA,2486632.79
GLOBAL KNOWLEDGE,2439363.90
RJ R INNOVATIONS,2435289.27
CATALOGIC SOFTWARE,2382098.31
GENERAL DYNAMICS,2380285.82
ENTCO SOFTWARE CANADA,2376029.78
QMR,2275718.01
INSIGHT SOFTWARE CANADA,2250544.32
EVISION,2183200.08
RICOH,2168236.93
DLS TECHNOLOGY,2150392.29
PORTAGE PERSONNEL,2150278.84
TREND MICRO CANADA TECHNOLOGIES,2133828.12
APPLIED ELECTONICS,2113378.08
MESSA COMPUTING,2090239.45
ASOKAN BUSINESS INTERIORS,2067351.03
7755473 CANADA,1981756.31
DIYMONDE SOLUTIONS,1897654.24
MAGNET FORENSICS,1869129.40
HYPERTEC,1833445.56
IDS SYSTEMS CONSULTANTS,1805231.52
FMC PROFESSIONALS,1773568.49
4221117 CANADA,1709588.88
LEVI RAY SHOUP,1696587.72
MDOS CONSULTING,1693951.26
LE CORPS CANADIEN DES,1659865.65
INTEGRATED NETWORK SECURITY,1657486.41
TOSHIBA CLIENT SOLUTIONS CANADA,1624496.94
SOFTWARE AG CANADA,1583199.13
CHANNEL MANAGEMENT INTERNATIONAL,1582509.06
YELLOW PAGES GROUP,1550008.44
ATTACHMATE,1510074.78
RAYMOND CHABOT GRANT THORNTON,1504081.29
INNOVATION DATA PROCESSING,1500245.99
IRON MOUNTAIN CANADA OPERATIONS,1492415.19
THE HERJAVEC GROUP,1478077.21
ACTION PERSONNEL OF OTTAWA HULL,1458237.67
ATOS,1436490.25
WILLS TRANSFER,1432159.50
RED SASH,1415656.71
GIBRALTAR SOLUTIONS,1414090.68
ABI ADVANCED BUSINESS INTERIORS,1398209.52
THE CORPORATE EXECUTIVE BOARD,1391522.55
