vendor_normalized,sum_effective_value
HEWLETT PACKARD,692244.32
PURE ENERGY CENTRAL SYSTEMS,687040.00
BDMK CONSULTANTS,685203.75
INFORMATICA,681650.61
IRON MOUNTAIN CANADA,681493.43
CDW CANADA,678506.03
PROMAXIS,650880.00
NISSAN CANADA,646404.21
SPECTRA ANALYSIS INSTRUMENTS,644584.22
FOX FLIGHT,617647.00
NEXTGENID CANADA,595208.67
BP M GOVERNMENT IM IT CONSULTING,586705.00
HORTON TRADING,576038.07
GOSS GILROY,571791.90
JOHNSON CONTROLS,560717.70
STRATEGIC RELATIONSHIPS SOLUTIONS,554253.81
XEROX,550333.59
JOHNSON CONTROLS CANADA,534261.55
PROSCI CANADA,529861.98
CANON,528177.85
TRIMTAG TRADING,518421.40
COSSETTE COMMUNICATIONS,515098.83
FAIR ISAAC INTERNATIONAL CANADA,510320.09
4 OFFICE AUTOMATION,501946.82
HOPITAL VETERINAIRE HUDSON,500811.73
HANAMI RESTAURANT VENTURES,496362.00
ERGOCENTRIC SEATING SYSTEMS,488751.48
BUFFALO AND FORT ERIE,486042.64
LUXTRONIX TECHNOLOGIES,484967.00
UNIVERSITY OF OTTAWA,479594.00
