gen_vendor_normalized,total_entries,total_contracts,total_amendments
BURNTEDGE,9,4,5
CONTRACT COMMUNITY,9,7,2
INSTITUTE ON GOVERNANCE,8,8,0
CISTEL TECHNOLOGY,8,6,2
GSI INTERNATIONAL CONSULTING GROUP,8,4,4
XEROX,8,6,2
THE CORPORATE EXECUTIVE,8,8,0
MULTISHRED,8,5,3
SUN LIFE ASSURANCE COMPANY,8,1,7
SI SYSTEMS,8,5,3
DLS TECHNOLOGY,8,8,0
DYNAMEX CANADA,8,2,6
TITUS INTERNATIONAL,8,5,3
GOSS GILROY,8,6,2
ROBERT HALF MANAGEMENT RESOURCES,8,4,4
CORPORATE EXECUTIVE BOARD COMPANY,8,7,1
LANSDOWNE TECHNOLOGIES,8,7,1
PROSCI CANADA,7,7,0
4PLAN CONSULTING,7,6,1
PGF CONSULTANTS,7,4,3
OPROMA,7,6,1
MURRAY MANAGEMENT CONSULTING,7,6,1
TAG HR,7,6,1
SYMANTEC,7,5,2
NISHA TECHONOLOGIES,7,7,0
MAPLESOFT CONSULTING,7,6,1
LABORTEK PERSONNEL SERVICES,7,4,3
CYGNOS,7,6,1
ACTION PERSONNEL,7,3,4
CORPORATE EXECUTIVE BOARD,7,7,0
QUINTET CONSULTING,7,7,0
ROGERS,7,4,3
BOETTGER AND ASSOCIATES,6,5,1
WOLTERS KLUWER,6,6,0
HDP GROUP,6,6,0
PROTAK CONSULTING GROUP,6,5,1
ECOLE DE LANGUES LA CITE,6,2,4
TYCO INTEGRATED SECURITY,6,6,0
ORBIS RISK CONSULTING,6,5,1
THE CANADIAN PRESS,6,2,4
TES CONTRACT SERVICES,6,4,2
GENESIS INTEGRATION,6,6,0
MODIS CANADA,6,3,3
ADVANCED BUSINESS INTERIORS,6,6,0
COGNIVA INFORMATION SOLUTIONS,6,6,0
CCH CANADIAN,6,6,0
SOMOS,6,2,4
DYNAMIC PERSONNEL CONSULTANTS,6,2,4
NEO INSIGHT,6,3,3
LEVERAGE TECHNOLOGY RESOURCES,6,4,2
SAMSON ET ASSOCIES,6,4,2
LEXISNEXIS CANADA,6,4,2
MARKIDO,6,6,0
RE GILMORE INVESTMENTS,6,4,2
NOVA NETWORKS,6,6,0
IPSS,5,5,0
OFARRELL ELAINE,5,3,2
BPM CONSULTING,5,5,0
ALCEA TECHNOLOGIES,5,3,2
URBAN WORKPLACE,5,5,0
OTTAWA BUSINESS INTERIORS,5,5,0
TJ5 TECHNOLOGIES,5,5,0
A HUNDRED ANSWERS,5,5,0
IBISKA TELECOM,5,4,1
PRINTERS PLUS,5,5,0
THE 500 STAFFING SERVICE,5,0,5
GENERAL DYNAMICS,5,4,1
CMG OFFICE INTERIORS,5,5,0
MEDIA MISER,5,5,0
SPIRIT STAFFING,5,3,2
MAXSYS PROFESSIONAL AND,5,4,1
ARI FINANCIAL SERVICES,5,5,0
CDW CANADA,5,5,0
ELYTRA ENTERPRISES,5,3,2
MISHKUMI TECHNOLOGIES,5,4,1
LRO STAFFING,5,4,1
MARKETWIRE,5,5,0
CANON,5,5,0
SIMARD OUELLETTE JANIQUE,5,4,1
LEAN AGILITY,5,5,0
DELL COMPUTER,5,5,0
SAMSON ASSOCIACS,5,4,1
SANDHILL CONSULTANTS CANADA,5,5,0
BURA SOLUTIONS,5,3,2
CORPORATE FLEET SERVICES,5,2,3
CONVERSART CONSULTING,5,5,0
LORANGER MARCOUX,5,3,2
INTERGAGE CONSULTING GROUP,4,3,1
INTEGRA NETWORKS,4,2,2
BMC SOFTWARE CANADA,4,3,1
ACOLE DE LANGUES DE LESTRIE,4,2,2
PRIVASOFT,4,1,3
PROCOM CONSULTANTS,4,2,2
PROLOGIC SYSTEMS,4,2,2
BERLITZ LANGUAGE CENTRE,4,4,0
ALGONQUIN COLLEGE,4,4,0
HYPERTEC,4,3,1
PRICE SYSTEMS,4,1,3
TURTLEHAWK SOLUTIONS,4,4,0
AJILON,4,2,2
BAIAME TECHNOLOGY AND CONSULTING,4,3,1
TOTEM OFFISOURCE,4,4,0
GSI INTERNATIONAL GROUP,4,1,3
CONFERENCE BOARD OF CANADA,4,4,0
AGL INVESTIGATION CONSULTING,4,4,0
OLAV CONSULTING,4,2,2
PUBLIC POLICY FORUM,4,4,0
NICHOLSON ASSOCIATES,4,3,1
ADVANIS,4,1,3
TEKSYSTEMS CANADA,4,4,0
NITRO MICROSYSTEMS,4,4,0
GRAYBRIDGE INTERNATIONAL CONSULTING,4,2,2
FERENCE WEICKER COMPANY,4,2,2
SYSNOVATORS,4,3,1
C E MORRIS CONSULTING SERVICES,4,4,0
CB Z,4,4,0
3261620 CANADA OP CENTRE DE,4,2,2
THE GOVERNANCE NETWORK,4,0,4
LIONBRIDGE,4,1,3
LEDBETTER ASSOCIATES,4,2,2
ADIRONDACK INFORMATION MANAGEMENT,4,2,2
3261620 CANADA,4,2,2
RICOH,4,4,0
CSDC SYSTEMS,4,3,1
JUMPING ELEPHANTS,4,4,0
BRECKENHILL,3,3,0
BRAINHUNTER,3,0,3
INTERSOL GROUP,3,3,0
BMCI CONSULTING,3,3,0
INTEGRATED NETWORK SECURITY,3,3,0
IT NET CONSULTANTS,3,2,1
BIT9,3,3,0
ICEBERG NETWORKS,3,3,0
