vendor_normalized,sum_effective_value
ROPACK,53309302.50
KONGSBERG DEFENCE AEROSPACE AS,52800522.00
MILLER PAVING,52650322.97
MOMENTUM DECISIVE SOLUTIONS CANADA,52360906.37
PRIMEX PROJECT MANAGEMENT,51842694.94
MAGELLAN AEROSPACE,51409995.81
QINETIQ GROUP CANADA,50788101.06
BROOKFIELD ASSET MANAGEMENT,50214375.00
RGT CLOUTHIER CONSTRUCTION,49176534.20
QUAD PRO CONSTRUCTION,48944294.33
CLEARWAY CONSTRUCTION,47714922.31
AMAN BUILDERS,47361000.00
ASCO CONSTRUCTION,47200000.00
SI SYSTEMS,46988581.06
TPG TECHNOLOGY CONSULTANTS,46499649.48
ESRI,45489230.64
SIRVA CANADA,44010442.00
VMWARE,43856789.39
DIRECT ENERGY,43452600.14
NOTRA,43420445.74
METALCRAFT MARINE,43312401.67
GENERAL ELECTRIC CANADA,43239746.29
MARINE RECYCLING,43171970.00
CANADIAN HELICOPTERS,43022328.58
TRM TECHNOLOGIES,42369022.05
NATIONAL TEST PILOT SCHOOL,42340633.50
SAP,42011445.68
UNITED VAN LINES CANADA,41890000.00
CONTRACT,41374672.29
WAHL CONSTRUCTION,40934665.22
MULTINATIONAL LOGISTIC SERVICES,40831285.67
AQUA LUNG CANADA,40567906.70
CARILLION PACIFIC CONSTRUCTION,40540000.00
SCA SHIPPING CONSULTANTS ASSOCIATED,40307992.94
STERLING FUELS,39716837.12
TECHNO FEU,39411922.46
INDAL TECHNOLOGIES A BUSINESS UNIT OF CURTISS WRIGHT FLOW CONTROL COM,38866450.17
APPAREL TRIMMINGS,38632736.75
ISLAND WEST COAST DEVELOPMENTS,38348075.55
DELL COMPUTER,38315111.68
MCDONALD BROS CONSTRUCTION,38177360.14
ACT,38115463.22
UTILITIES KINGSTON,37376458.48
JHT DEFENSE,36815297.03
VARCON CONSTRUCTION,36493183.00
WADE GENERAL CONTRACTING,36040503.88
BAXTERS CANADA,35839202.00
INTERNATIONAL SAFETY RESEARCH,35156256.12
HYPERTEC,35044394.46
FIELD AVIATION COMPANY,34941046.21
DRS TECHNOLOGIES CANADA,34631340.00
ZENTRA,34476003.30
COMMANDER PACIFIC FLEET COMPACFLT,34328640.00
SALECT GLOBAL INTERNATIONAL LTAE,34295180.50
QUANTUM MURRAY,34155867.28
STONEWORKS TECHNOLOGIES,33873036.14
DWP SOLUTIONS,33867514.16
ALLEN VANGUARD TECHNOLOGIES,33709461.00
AQUICON CONSTRUCTION,33530000.00
A P M DIESEL 1992,32983138.67
MID VALLEY CONSTRUCTION 1997,32158898.00
HONEYWELL,32147920.22
LE GROUPE DECAREL QUEBEC,31840000.00
MORGAN ADVANCED MATERIALS COMPOSITES AND DEFENCE SYSTEMS,31792069.50
PCR CONTRACTORS,31385078.00
BOMBARDIER,31136649.17
GLOBAL LOGISTICS SUPPORT,30981701.62
HEWITT EQUIPMENT HEWITT AQUIPEMENT,30891598.00
IMPERIAL CLEANERS,30571466.91
PARKLAND REFINING BC,30175707.19
MEAL KIT SUPPLY CANADA,30159141.75
SYSTEMATIX SOLUTIONS,30048665.68
JEPPESSEN SANDERSON,29998431.29
SCHNEIDER ELECTRIC CANADA,29793365.63
ALLEN VANGUARD,29502080.12
COMPUTER SCIENCES CANADA,29485328.22
ESS SUPPORT SERVICES,29399176.25
INDUSTRIES OCEAN,29078356.29
ULTRAMAR,28989048.52
BLUE WATER AGENCIES,28844797.52
CMC ELECTRONICS CMC ELECTRONIQUE,28644269.33
ENMAX ENERGY,28470449.82
KPMG,27839625.50
ENTREPRISES QMD LES,27802800.00
MULTINATIONAL LOGISTICS SERVICES,27714654.98
MARTEC,27612472.33
QIKIQTAALUK ENVIRONMENTAL,27449070.38
BEST FACILITIES SERVICES,27424590.00
DEVTEK,27271429.00
AMRON CONSTRUCTION,27021548.79
