gen_vendor_normalized,total_entries,total_contracts,total_amendments
HARLEY HOUSE CONSULTANTS,2,2,0
HRPM SOLUTIONS,2,2,0
HUBBLEY CARRUTHERS KATHY,2,1,1
HYNES COLLEEN,2,1,1
HYPERTEC,2,2,0
INNOVATIVE ERGONOMIC SOLUTIONS,2,2,0
INSTITUTE OF PUBLIC ADMINISTRATION OF CANADA,2,2,0
INTERSOL GROUP,2,2,0
IRON MOUNTAIN SECURE SHREDDING CANADA,2,1,1
ISEE SYSTEMS,2,2,0
IT NET CONSULTANTS,2,1,1
JANE GAYTON,2,1,1
JONES SYLVIE,2,1,1
KNOWLEDGE CIRCLE,2,2,0
LAPALME DENIS,2,1,1
MAXSYS STAFFING CONSULTING,2,2,0
MCARTHUR GLORIA,2,1,1
N12 CONSULTING,2,1,1
NCR ASSOCIATES,2,1,1
OFFICEWORK SOFTWARE,2,1,1
ORBIS RISK CONSULTING,2,1,1
PHAIR TERRY,2,1,1
PROSCI CANADA,2,2,0
PUBLIC POLICY FORUM,2,2,0
QUANTUM MANAGEMENT SERVICES,2,2,0
QUEST SOFTWARE,2,2,0
QUEST SOFTWARE CANADA,2,2,0
RANDSTAD,2,1,1
RESOLVER,2,2,0
ROBERT HALF MANAGEMENT RESOURCES,2,2,0
SAGE DATA SOLUTIONS,2,2,0
SCALAR DECISIONS,2,2,0
SHRED IT,2,1,1
THE CORPORATE EXECUTIVE BOARD COMPANY,2,2,0
THE VROOMAN GROUP,2,2,0
THIRD BRIGADE,2,2,0
TREBOR MANAGEMENT,2,2,0
TRI GROUP,2,1,1
WALKER SELENA,2,1,1
WARRYSH EDDIE,2,1,1
ZEROTURNAROUND USA,2,2,0
INK,1,1,0
THE NELSON GROUP,1,1,0
INSIGHTS LEARNING DEVELOPMENT ATLANTIC,1,1,0
THE STRATEGIC REVIEW GROUP,1,1,0
COMPUGEN,1,0,1
THE VCAN GROUP,1,1,0
I O ADVISORY SERVICES,1,1,0
IPSS,1,1,0
WORKRITE ERGONOMICS CANADA,1,1,0
ADPRO CHANGE SYSTEMS,1,1,0
COMPASS ROSE GROUP,1,1,0
ACT,1,1,0
J A CREATIVE SERVICES,1,1,0
JA MEDIA SERVICES,1,1,0
XACTLY DESIGN ADVERTISING,1,1,0
JETBRAINS,1,1,0
COLLECTIVE STAFFING AND WRITING SERVICES,1,1,0
JOBMATCHERCA,1,1,0
TIREE,1,1,0
JOUBERT MANAGEMENT CONSULTING,1,1,0
COFAP,1,1,0
KATHY ROBERGE,1,1,0
KEITH COULTER,1,1,0
ACCURATE DESIGN AND,1,1,0
CMI INTERLANGUES,1,1,0
KRUIDENIER CONSULTING,1,1,0
CISION CANADA,1,0,1
CHOQUETTE TECHONOLOGY,1,1,0
TOTEM OFFISOURCE,1,1,0
CENTRE OF EXCELLENCE FOR PUBLIC SECTOR MARKETING,1,1,0
LES SERVICES CONSEILS HARDY,1,1,0
LEXISNEXIS CANADA,1,1,0
LIKELY COMMUNICATION STRATEGIES,1,1,0
LINDA ROBINSON,1,1,0
LNW CONSULTING,1,1,0
LOUMAN ERGO CONCEPTS,1,1,0
LRO STAFFING,1,1,0
LUCY MACDONALD,1,1,0
LUMINA IT,1,1,0
