gen_vendor_normalized,total_entries,total_contracts,total_amendments
MELTWATER NEWS CANADA,1,1,0
MG ELECTRICAL MECHANICAL,1,1,0
MUZEEN BLYTHE,1,1,0
NITAM SOLUTIONS,1,1,0
OLYMPUS CANADA,1,1,0
ONX ENTERPRISE SOLUTIONS,1,1,0
OXFORD NANOPORE TECHNOLOGIES,1,1,0
PHASELOCK SYSTEMS INTL,1,1,0
PHENOMENEX,1,1,0
PITNEY BOWES,1,1,0
PLURALSIGHT,1,1,0
PRA,1,1,0
PREMIER PRINTING,1,1,0
PRIORITY RESTORATION SERVICES,1,1,0
PROSCI CANADA,1,1,0
QLIKTECH,1,1,0
RAINDANCE TECHNOLOGIES,1,1,0
R BIOPHARM,1,1,0
RFP SOLUTIONS,1,1,0
ROMER LABS,1,1,0
RSOLUTIONS,1,1,0
RUTHERFORD MCKAY ASSOCIATES,1,1,0
SAMSON ASSOCIES,1,1,0
SASKATCHEWAN RESEARCH COUNCIL,1,1,0
SKALAR,1,1,0
SPACESAVER SOLUTIONS,1,1,0
SUPREMEX,1,1,0
TEXTURE TECHNOLOGIES,1,1,0
THE FORT GARRY,1,1,0
TJ5 TECHNOLOGIES,1,1,0
TLS ENTERPRISES,1,1,0
