vendor_normalized,sum_effective_value
VAN ALSTINE PROJECT MANAGEMENT,1377327.00
RFP SOLUTIONS,1356000.00
CROPSEED,1347742.49
CONVIRON,1333739.13
SOUTHERN SEED TECHNOLOGY,1317339.89
CAMPBELL SCIENTIFIC CANADA,1316877.29
GOWLING LAFLEUR HENDERSON,1310000.00
FUL FLO INDUSTRIES,1288450.79
ICMS,1284467.71
DONALD SERVANT ELECTRIC,1267620.02
ATS SCIENTIFIC,1249274.02
PEPCO ATLANTIC,1241721.15
GATEWAY MECHANICAL SERVICES,1233263.67
EXPO INTERNATIONAL,1230787.23
ESRI,1223747.82
ELMHIRST DIAGNOSTICS RESEARCH,1222781.14
DELTA DESIGNS,1214913.59
SAS INSTITUTE,1212689.96
VISION FOR YOU,1199400.00
MANDEL SCIENTIFIC COMPANY,1195276.36
FIVE STAR ENTERPRISE,1181770.95
GETINGE CANADA,1180443.08
AMEC ENVIRONMENT INFRASTRUCTURE,1176238.39
CAMERON SONS,1168812.99
REDHEAD EQUIPMENT,1162030.72
SOFTCHOICE,1141403.07
KONCRETE CONSTRUCTION GROUP,1140081.18
TAYLOR FRANCIS,1130585.72
EAGLE PROFESSIONAL RESOURCES,1130000.00
4392515 CANADA,1125007.38
I4C INFORMATION TECHNOLOGY,1108101.10
TRADUCTIONS TESSIER TRANSLATIONS,1105600.40
AG QUEST HOLDINGS,1075206.08
QIAGEN CANADA,1055428.37
ISOMASS SCIENTIFIC,1052848.28
GSI INTERNATIONAL CONSULTING GROUP,1046765.09
THE HALIFAX COMPUTER CONSULTING GROUP,1044624.25
THE VCAN GROUP,1044501.03
MODIS CANADA,1015242.22
FOLIO INSTRUMENTS,1014549.75
HOMERNIK CLEANING SERVICES,1014331.50
SIERRA SYSTEMS GROUP,1012813.53
MERIT BUILDING CLEANING,987221.30
A A ELEVATOR,968862.00
FLEET FCA CANADA,962691.30
CANON,960166.14
ESC AUTOMATION,955238.46
SCOLLARD MAINTENANCE,949621.16
WELCH CHARTERED ACCOUNTANT,948421.67
CONSTRUCTION GUY SEBAS,947550.05
CONSTRUCTION BON AIR,942523.44
COSSETTE COMMUNICATIONS,942296.21
GC STRATEGIES,935640.00
D MARK BIOSCIENCES,918094.77
SPRUCEGROVE BUILDING CLEANERS,917851.89
STERIS CANADA,917537.56
OAK OVERSEAS,914012.90
STEPHAN CANADA,901079.77
3925951 CANADA,891377.82
NIKON CANADA,891374.21
GENERAL MOTORS,890433.42
MIKADO ELECTRIC,872473.86
TEKSYSTEMS CANADA,850560.42
CUMMINS EASTERN CANADA,846681.65
JUDOE,828557.05
RFP SOLUTIONS ING,814382.00
PULSEMASTER,807700.00
SMART BIGGAR,803659.63
GROUPE SYMACO,797665.28
H J BARTLETT ELECTRIC,793347.54
EXCEL HUMAN RESOURCES,793172.91
EQUASION BUSINESS,779430.81
STONEWORKS TECHNOLOGIES,773919.56
BC GRAIN PRODUCERS ASSOCIATION,753409.94
ENERGY NETWORK SERVICE,743801.22
OULTON FUELS,742179.16
CARL ZEISS CANADA,739300.52
LES CONTROLES AC MONTREAL,735000.38
CORPORATE EXECUTIVE BOARD,730645.30
MID PLAINS IMPLEMENTS,729703.36
HITACHI DATA SYSTEMS,724553.75
BECKMAN COULTER CANADA,716400.45
BIOCHAMBERS,715362.88
JAY STEWART MECHANICAL,707109.68
MORNEAU SHEPELL,696168.61
HEWLETT PACKARD,690330.79
IMPERIAL CLEANER,678012.10
BUILDON CONSTRUCTION,669505.76
WATERS SCIENTIFIC,668826.85
EXCAVATION LAFONTAINE FILS,667804.98
MGIS,664151.23
OLYMPUS CANADA,656182.27
GDI SERVICE QUEBEC SEC,654947.48
ACCURATE CONTRACT CLEANING,653489.33
SOTRACO,652223.97
MACKAYS TRUCK TRAILER CENTRE,651751.00
CYGNOS IT SECURITY,648761.25
PITNEY BOWES,645768.57
