gen_vendor_normalized,total_entries,total_contracts,total_amendments
CENTRE DE LANGUES INTERNATIONALES CHARPENTIER,21,17,4
KIA 417,21,21,0
LALLIER AUTOMOBILE HULL,21,21,0
SIMEX DEFENCE,21,21,0
PHASELOCK SYSTEMS INTERNATIONAL,21,21,0
WSP,20,20,0
NOVA NETWORKS,20,19,1
CIMA,20,19,1
AECOM,20,20,0
417 INFINITI NISSAN,20,20,0
PROMAXIS,20,11,9
3 POINTS AVIATION,20,20,0
PROFESSIONAL AVIATION ASSOCIATES,20,20,0
NAV CANADA,20,20,0
ADRM TECHNOLOGY CONSULTING,20,7,13
GARTNER,20,19,1
MAXSYS STAFFING CONSULTING,19,17,2
BERLITZ LANGUAGE CENTRES OF CANADA,19,17,2
NACHURS ALPINE SOLUTIONS,19,19,0
HUNT CLUB HONDA,19,19,0
TELECOM COMPUTER SERVICES,19,19,0
CORPS CANADIEN DES,19,15,4
DONNELLY FORD LINCOLN,19,19,0
IATA,19,14,5
COMPUGEN,18,18,0
TURTLE TECHNOLOGIES,18,13,5
PEERLESS GARMENTS,18,17,1
FIELD AVIATION COMPANY,18,18,0
WORKDYNAMICS TECHNOLOGIES,18,17,1
BEL AIR LEXUS TOYOTA,18,18,0
ANDIAN TECHNOLOGIES,18,13,5
DILLON CONSULTING,18,16,2
DELOITTE AND TOUCHE,18,12,6
GOLDER ASSOCIATES,18,16,2
CC VISUAL COMMUNICATIONS,18,17,1
SURGENOR HYUNDAI,18,18,0
PRICEWATERHOUSE COOPERS,18,15,3
DYNAMIC PERSONNEL CONSULTANTS,17,13,4
MESSIER DOWTY,17,17,0
CONFERENCE BOARD OF CANADA,17,17,0
UNIVERSITE DE MONTREAL,17,15,2
GROUPE ABS,17,16,1
THE MASHA KRUPP TRANSLATION GROUP,17,15,2
AVI SPL,17,17,0
ADVANCED CHIPPEWA TECHNOLOGIES,17,15,2
JIM KEAY LINCOLN MERCURY SALES,17,17,0
FLIGHT SAFETY CANADA,17,17,0
DR EDWARD BEKERIS,16,9,7
SAP,16,15,1
ISLAND KEY COMPUTER,16,16,0
GROUPE CONSEIL ENTRACO,16,15,1
GLOBAL UPHOLSTERY,16,15,1
HUNT CLUB VOLKSWAGEN,16,16,0
AVIATION DATA SYSTEMS,16,16,0
FREEBALANCE,16,13,3
PHP CANADA,16,15,1
CALGARY GOOSENECK SERVICE,16,16,0
APS AVIATION,16,5,11
SAMSON ASSOCIES CPA CONSULTING,15,11,4
OGILVIE MOTORS,15,15,0
NORTRAX CANADA,15,14,1
TRADEWIND SCIENTIFIC,15,15,0
EQUINOX LANGUAGE CENTRE,15,14,1
MORPHO CANADA,15,14,1
COPEM CONSULTING,15,15,0
BYTEK AUTOMOBILES,14,14,0
TRIWARE TECHNOLOGIES,14,14,0
RAMPART INTERNATIONAL,14,14,0
RALLYE MITSUBISHI,14,14,0
ST AIRBORNE SYSTEMS,14,14,0
K K ELECTRIC,14,9,5
KITCHENER AERO AVIONICS,14,14,0
TIREE,14,12,2
VORTEX SOFTWARE,14,13,1
PRATT WHITNEY CANADA,14,13,1
SAS INSTITUTE,14,14,0
THE AIM GROUP,14,9,5
MED EXPRESS,13,5,8
FIELD AVIATION EAST,13,13,0
TEAM EAGLE,13,13,0
SAMSON ASSOCIATES,13,10,3
LWM SERVICES,13,13,0
DR CRAIG WINSOR,13,8,5
LUMINA IT,13,10,3
BELL CANADA,13,11,2
ERGOCENTRIC SEATING SYSTEMS,13,13,0
THE ASSOCIATES GROUP OF COMPANIES,13,12,1
MITSUBISHI MOTOR SALES OF CANADA,13,13,0
HELIX MANAGEMENT CONSULTING,13,6,7
HEDDLE MARINE SERVICES,13,4,9
ELITE MAZDA,13,13,0
JA LARUE,13,10,3
THE ACCESS INFORMATION AGENCY,13,7,6
VARD MARINE,13,12,1
ARTEMP PERSONNEL SERVICES,13,8,5
KADEX AERO SUPPLY,13,13,0
HAWORTH,13,13,0
APRON FUEL SERVICES,13,12,1
WARRENS JANITORIAL SERVICE,13,9,4
CONDOR AIRCRAFT ACCESSORIES,12,11,1
TURTLE ISLAND STAFFING,12,10,2
