vendor_normalized,sum_effective_value
FORD MOTOR COMPANY,395494533.10
MOTOROLA SOLUTIONS CANADA,390570447.31
EXCEL HUMAN RESOURCES,378774094.15
MAPLESOFT CONSULTING,368520641.58
CONTEMPORARY SECURITY CANADA,364037167.76
TERAMACH TECHNOLOGIES,348355181.28
SKYLINK AVIATION,347709563.04
ACCENTURE,339116538.79
KNAPPETT INDUSTRIES,335371575.29
MODIS CANADA,334880266.14
SUN LIFE ASSURANCE COMPANY,330318836.81
KRAUSS MAFFEI WEGMANN,317222463.22
VENTURE HEALTHCARE,302327583.07
FEDERAL FLEET SERVICES,296382857.14
STANTEC,292595477.31
GENERAL MOTORS,289544018.89
WSP,287570524.14
CORADIX TECHNOLOGY CONSULTING,279057983.63
CASCADE AEROSPACE,278645268.80
ALTIS HUMAN RESOURCES,278057296.71
NAVTECH,272101705.63
IRVING OIL,263287961.95
SAP,260937674.36
MINDWIRE SYSTEMS,259270297.96
COLT CANADA,255082536.46
TPG TECHNOLOGY CONSULTANTS,249532239.77
BLACK MCDONALD,247197831.70
COLLIERS PROJECT LEADERS,243993535.60
TELESAT,242876250.78
UNITED STATES DEPARTMENT OF THE AIR FORCE,240886875.25
DONNA CONA,239126645.62
SAAB,236944732.16
DEXTER CONSTRUCTION,236790186.78
COFOMO,234041116.43
MCKESSON CANADA,231608696.44
SANOFI PASTEUR,229403479.86
ITEX,226308029.33
MEDAVIE,225670098.39
SIMEX DEFENCE,223163509.38
SYSTEMATIX SOLUTIONS,219206667.27
CISTEL TECHNOLOGY,213915684.19
CHEVRON,210655046.82
ATMOSPHERE,203275725.90
DELOITTE AND TOUCHE,202988372.59
TEKSYSTEMS CANADA,202235120.26
MAPLE REINDERS CONSTRUCTORS,201677978.62
SHELL CANADA PRODUCTS,200027621.20
RANDSTAD,198449551.99
PROMAXIS,197113278.34
CDW CANADA,196940338.24
VMWARE,196580175.90
XEROX,192870492.11
NATO SEASPARROW SURFACE MISSILE SYSTEM PROJECT,192306946.86
COMPUTER ASSOCIATES CANADA,189591657.53
PMG TECHNOLOGIES,185198205.75
UNISYS CANADA,184927396.48
EMS TECHNOLOGIES,179690775.92
VALCOM CONSULTING,178602652.76
GARTNER,175684116.88
ATCO,174941666.81
IT NET CONSULTANTS,174431159.43
ADVANCED CHIPPEWA TECHNOLOGIES,173868716.71
HONEYWELL,173310117.85
COMPUCOM CANADA,171898928.15
WARTSILA,171348661.42
FLEETWAY,170109079.97
ALMIQ CONTRACTING,167653881.00
PAL AEROSPACE,166378696.60
SOFTCHOICE,165162831.36
SIERRA SYSTEMS GROUP,162112433.98
BIRD CONSTRUCTION COMPANY,160944622.84
DELL COMPUTER,159192389.86
MEGGITT,158523406.81
CACHE COMPUTER CONSULTING,153350547.02
PEDABUN NURSING CHCA,153271918.96
TEKNION,152803713.17
OKANAGAN AGGREGATES,152201547.94
DECISIVE TECHNOLOGIES,151060569.66
DADS,149435572.46
KPMG,147704510.97
WCG INTERNATIONAL CONSULTANTS,146059911.94
AMTEK ENGINEERING,142028007.23
NEWDOCK ST JOHN S DOCKYARD,141732503.97
ATLAS VAN LINES CANADA,141660195.85
AECOM,139575904.07
PETERS CONSTRUCTION,138071371.61
ORENDA AEROSPACE,134011350.00
BROOKFIELD ASSET MANAGEMENT,131246602.31
BAE SYSTEMS,129870651.80
HYPERTEC,129463001.31
OPENTEXT,128152389.74
NORTH COUNTRY MAINTENANCE,125900146.39
INMARSAT SOLUTIONS,125510241.65
L3 COMMUNICATIONS,124887855.45
EBSCO CANADA,123232692.17
J 1 CONTRACTING,122480777.79
TOP ACES,122331500.69
CA CANADA COMPANY,118629904.96
VFS GLOBAL,118082214.60
STONEWORKS TECHNOLOGIES,117736942.05
SAS INSTITUTE,117018055.87
CHANTIER NAVAL FORILLON,116547600.96
WEIR CANADA,116248731.62
ESRI,115558046.46
TELECOM COMPUTER SERVICES,112404317.87
QUANTUM MURRAY,111773714.42
DOWLAND CONTRACTING,111550397.25
FUJITSU,111308850.41
GRAHAM CONSTRUCTION,110248371.99
HOGG ROBINSON CANADA,109996686.66
MERCK FROSST,108413696.69
ONX ENTERPRISE SOLUTIONS,107256154.54
SALVATION ARMY,106604263.04
ALLIANT TECHSYSTEMS OPERATIONS,105819852.93
ECLIPSYS SOLUTIONS,105233013.67
NAV CANADA,104902085.20
RJG CONSTRUCTION,104801255.52
TIREE,103925013.73
CANADIAN BASE OPERATORS,103218077.59
QMR,102402887.33
PROCOM CONSULTANTS,101806960.68
GOLDER ASSOCIATES,100904401.05
PETROVALUE PRODUCTS,100791730.32
TRANSPOLAR TECHNOLOGY,100568511.89
G4S SECURITY SERVICES,100040522.67
THE AIM GROUP,98987316.95
DRS TECHNOLOGIES CANADA,98802297.88
CARILLION CANADA,97498456.20
COWATERSOGEMA,97167243.04
AGILENT,96488128.24
UNISOURCE,95164850.96
BDO CANADA,94935879.48
WEATHERHAVEN CANADA,94830219.11
PARSONS CANADA,94314261.84
ADRM TECHNOLOGY CONSULTING,93717194.34
GENERAL ELECTRIC CANADA,93093383.95
QUAD PRO CONSTRUCTION,92757349.54
MONERIS SOLUTIONS,92578825.50
FIRST DATA PAYMENTECH CANADA,92466666.67
CONTRACT,90646108.52
NOVELL CANADA,90343790.41
DALIAN ENTERPRISES,89510347.51
SIRVA CANADA,87890229.98
MCELHANNEY ASSOCIATES,86641848.51
ERNST YOUNG,86385299.70
SELEX,85666495.40
NUNA LOGISTICS,85584743.16
2KEYS,84682749.04
CEGERCO,83157416.12
