vendor_normalized,sum_effective_value
CENTRAL AIR EQUIPMENT FAB,3213186.89
CISTEL TECHNOLOGY,3180670.14
CBCITELECOM,3168116.50
UNIVERSITY OF ALBERTA,3167059.53
NORBERT SCHLAFLI MASCHINEN,3117087.37
JOINT ASTRONOMY CENTRE,2990887.75
R R AUTOMATION,2953001.66
REGIONAL ELEVATOR SERVICES,2943720.60
A TECH INSTRUMENTS,2924866.90
PRATT WHITNEY CANADA,2912320.00
MORIN INSULATION AND ROOFING,2889087.50
ALTIS HUMAN RESOURCES,2879400.14
SNC LAVALIN,2877133.39
ANSYS CANADA,2873061.01
OVID TECHNOLOGIES,2849291.79
TESTFORCE SYSTEMS,2805998.25
MCNOLTY MECHANICAL,2751008.09
BECKMAN COULTER CANADA,2740137.71
MICHANIE CONSTRUCTION,2736170.00
M SULLIVAN SON,2691579.00
PMG TECHNOLOGIES,2658210.21
BD BIOSCIENCES,2646671.49
2355335 ONTARIO,2621600.00
AMERICAN CHEMICAL SOCIETY,2609635.01
DALCON ENTERPRISES,2605128.00
METTLER TOLEDO,2594451.81
EV GROUP,2551347.76
LIFE TECHNOLOGIES,2514286.56
BIOGENIE SRDC,2485195.00
DIEFFENBACHER NORTH AMERICA,2469292.00
LAPLANTE BUILDERS,2457265.25
CCA FINANCIAL,2409750.00
1120911 ONTARIO,2378428.00
INNOVATIVE MACHINE,2372183.49
OTTAWA GREENBELT CONSTRUCTION,2369338.97
GANNON BLACKBURN ELECTRIC,2364924.54
ABB,2325295.59
AVJET HOLDING,2315765.81
XEROX,2314790.87
LCI ENGINEERING,2282765.01
THE MATHWORKS,2279028.15
GROUPE PGS 2009,2273912.00
DEFRAN,2263267.93
CONTROLLED ENVIRONMENTS,2204327.05
CONCIERGERIE SPEICO,2199180.41
PRICEWATERHOUSE COOPERS,2171809.98
TRICREST SERVICES,2167130.75
AMCAN TECHNOLOGIES,2155068.00
CANADIAN STANDARDS ASSOCIATION,2121069.68
UNIVERSITE LAVAL,2117225.00
DANIELS ELECTRONICS,2101266.00
AINSWORTH,2099128.32
EPPENDORF CANADA,2092253.55
SANDIA NATIONAL LABORATORIES,2088240.57
NORLON BUILDERS LONDON,2051756.27
UNIVERSITY OF NEW BRUNSWICK,2034435.10
ROCHE DIAGNOSTICS,2016894.92
COHERENT LASER GROUP,1975038.41
THE LAWN SALON,1940685.50
KEYSIGHT TECHNOLOGIES CANADA,1925034.92
SHABNAM CONSTRUCTION,1918340.16
KINGSTON BYERS,1916933.74
ACE CLEANING COMPANY,1912206.33
OLYMPUS CANADA,1895155.42
TA INSTRUMENTS,1890548.14
PHASELOCK SYSTEMS INTERNATIONAL,1848147.35
SHI CANADA,1847740.50
FLYNN CANADA,1821560.00
SEGERS AERO,1810050.94
CALIAN,1776399.84
LES MECANIQUE,1762623.00
PIERRE CHAYER,1756144.06
HOSKIN SCIENTIFIC,1748219.02
QUANTUM MANAGEMENT SERVICES,1747875.28
LUX RESEARCH,1729524.75
CARL ZEISS CANADA,1721539.05
ARBIN INSTRUMENTS,1711631.48
COUVERTURE MONTREAL NORD,1700367.00
3 AXES MECANIQUES,1660170.00
BOSCH REXROTH,1655895.73
QUALITY NDE,1654745.70
NATIONAL INSTRUMENTS CANADA,1643338.13
PROQUEST,1640986.40
GOSS GILROY,1621801.69
QUALLIUM,1605627.36
NEWPORT,1575756.05
TRIANGLE PUMP SERVICES,1572086.94
CREAFORM,1560892.09
REYNOLDS TECH,1528264.75
SIRCO MACHINERY COMPANY,1526569.34
JANICKI INDUSTRIES,1517033.72
BESC OTTAWA,1510668.80
AKAMINA TECHNOLOGIES,1504287.10
CAN VAC TECHNOLOGIES,1502219.72
CONCEPT CONTROLS,1500550.85
EXPERIS CANADA,1491454.39
DOLYN DEVELOPMENT,1477787.43
CONTRACT COMMUNITY,1472192.83
ENGLOBE,1452795.00
WSP,1439093.71
JUMEC CONSTRUCTION,1433886.96
DELL COMPUTER,1433739.58
THERMOFISHER SCIENTIFIC,1409204.06
SS BOLTON ELECTRIC,1402737.00
BIOVECTRA,1395374.00
CONSTRUCTION PROFEX,1386512.63
3M CANADA COMPANY,1380289.36
MICROSOFT CANADA,1371963.71
LAURENTIDE CONTROLS,1364169.56
OXFORD UNIVERSITY PRESS,1352393.31
GAULEC CONTRACTING,1348754.00
DELOITTE AND TOUCHE,1346601.09
SIERRA SYSTEMS GROUP,1342098.82
BRADLEY KELLY CONSTRUCTION,1332264.35
STERIS CANADA,1324452.07
TEKNION,1320066.64
PRAXAIR CANADA,1288073.22
ESI INTERNATIONAL,1285947.06
GARTNER,1278930.90
SNOWHOUSE SOLUTIONS,1275237.24
THALES,1273059.44
TALON ENERGY SERVICES,1272301.73
BRUKER AXS,1270444.26
ACT,1261316.88
PRAXAIR PRODUCTS,1250633.50
MISHKUMI TECHNOLOGIES,1242691.65
KEVIN VOLK,1231365.74
BRUKER,1227541.45
PERKIN ELMER HEALTH SCIENCES,1209871.50
HAY GROUP,1209048.46
PARANIS CONSTRUCTION,1192648.90
E2V,1186462.00
INO,1182536.00
