vendor_normalized,sum_effective_value
GREYBACK CONSTRUCTION,13519110.21
QUOREX CONSTRUCTION,13104511.33
APPAREL TRIMMINGS,12878950.20
DALIAN ENTERPRISES,12795453.29
MARIEVILLE CONSTRUCTION,12713075.03
GRAHAM CONSTRUCTION,12593435.57
DAIMLER,12255065.32
SUMMIT CANADA DISTRIBUTORS,12104091.44
MAPLESOFT CONSULTING,11327789.80
SEPW ARCHITECTURE,11295714.87
CHRYSLER CANADA,11053552.17
TAURUS CONTRACTORS,10742448.05
LIFE TECHNOLOGIES,10668501.54
HIPPERSON CONSTRUCTION,10485562.50
UNIVERSITY OF REGINA,10441802.35
ISLAND WEST COAST DEVELOPMENTS,10436091.75
STANTEC,10316427.96
CONCERT REALTY SERVICES,10194405.11
CONSTRUCTION COUTURE TANGUAY,10060312.50
HYUNDAI AUTO CANADA,9944455.00
TITAN INFLATABLES,9728772.53
MODIS CANADA,9515237.90
NRNS,9446228.94
VALID MANUFACTURING,9274592.02
DELL COMPUTER,9195788.21
CHILLIWACK ECONOMIC PARTNERS,9081093.91
NICHE TECHNOLOGY,8994344.17
GR GOEBEL PROFESSIONAL CORPORATIO,8958225.46
THE VCAN GROUP,8882186.80
INUKSHUK CONSTRUCTION,8859556.80
MORPHO CANADA,8838464.95
CACHE COMPUTER CONSULTING,8817584.90
BECC CONSTRUCTION GROUP,8488367.38
PENN CONSTRUCTION CANADA2003LT,8305756.96
LANGUAGE RESEARCH DEVELOPMENT,7877341.42
TRI CITY CANADA,7853106.77
SUBARU CANADA,7848961.25
INTERWORKS CONTRACTING,7690518.03
COSSETTE COMMUNICATIONS,7612681.66
IMPERIAL OIL,7555150.39
TURBOMECA CANADA,7301315.35
STONEWORKS TECHNOLOGIES,6988693.36
VCM CONSTRUCTION,6938214.58
M D CHARLTON,6907652.74
STJOSEPH PRINT GROUP,6786522.62
WATERS,6757938.29
THE FIA GROUP 4083261 CANADA,6752179.20
BRAINHUNTER,6700778.36
GALA SLACKS,6683278.05
CANADIAN BROADCASTING,6406804.38
DANIELS ELECTRONICS,6384887.09
K RITE CONSTRUCTION,6367839.01
LOGAN STEVENS CONSTRUCTION,6259527.88
BLUEWAVE ENERGY,6208816.03
CITY OF GRANDE PRAIRIE,6206012.99
DATUM MARINE SERVICES,6184867.18
MINISTER OF FINANCE,6134778.38
3M CANADA COMPANY,6110287.08
FORENSIC TECHNOLOGY WAI,5981772.33
GARTNER,5966969.99
KONICA MINOLTA BUSINESS SOLUTIONS,5959360.65
TERAMACH TECHNOLOGIES,5895784.03
J C SULPHER CONSTRUCTION,5870644.63
WHYTE COMMUNICATIONS,5856157.42
AUTOCAR EXCELLENCE,5815592.46
L P ROYER,5808411.88
TITAN BOATS,5712927.29
SAP,5711736.24
FAIRMONT LE CHATEAU FRONTENAC,5666641.24
INTEGRA NETWORKS,5653355.49
POLARIS INDUSTRIES CANADA,5637796.43
LLOYD LIBKE LAW ENFORCEMENT SALES,5553237.29
INDEPENDENT CONSTRUCTION,5539874.14
THE REGIONAL MUNICIPALITY OF,5453606.86
ALBERTA LAW ENFORCEMENT RESPONSE,5308270.80
0931199 BC,5299037.97
SOCIETE DE PLACEMENTS PACIFIC,5255505.93
MD CHARLTON,5248028.55
JONELJIM CONCRETE CONSTRUCTION,5226016.30
TESTFORCE SYSTEMS,5137456.10
ARTEX SPORTSWEAR,5134507.94
ASPHODEL FIRE TRUCKS,5098503.19
ADAPT PHARMA CANADA,5033772.26
SYSTEMATIX SOLUTIONS,4924136.35
PERFECTION,4913649.37
PRICEWATERHOUSE COOPERS,4782314.63
SASKENERGY,4772427.71
RAMPART INTERNATIONAL,4758458.59
CALGARY SHOOTING CENTRE,4728506.88
THE CANADIAN CORPS OF,4671206.36
QUEST AIRCRAFT COMPANY,4622395.59
ICOR TECHNOLOGY,4552148.78
GRAVEL AGENCY AGENCE GRAVEL IN,4454920.07
EVANS CONSOLES,4378442.35
STANDARD AERO,4324962.58
VULCAN COUNTY,4318699.80
3M COGENT,4294686.56
PERRY TRANSPORT,4286602.04
COFOMO,4163188.70
FIRST NATIONS BANK OF CANADA,4155582.20
DOUBLETEX,4085835.99
2015168ONTARIO,4055773.58
AIRSIDE PROPERTIES,4020054.67
HUSKY OIL MARKETING COMPANY,3937009.57
TOUT EN PARTY,3903548.20
CISTEL TECHNOLOGY,3903409.47
HIGH CRITERIA,3865082.60
VERSATERM SYSTEMS,3856543.41
ECLIPSYS SOLUTIONS,3840393.74
4RF,3825131.23
R E GILMORE INVESTMENTS,3815270.41
MORNEAU SHEPELL,3795574.96
PK WELDING FABRICATORS,3751367.16
911PRO,3726852.72
LARRY PENNER ENTERPRISES,3688788.43
BERVIN CONSTRUCTION,3675000.00
APPLIED BIOSYSTEMS,3642395.61
CORADIX TECHNOLOGY CONSULTING,3636720.51
PRADO HOLDINGS,3601682.87
SOMOS,3596454.37
PACIFIC SAFETY PRODUCTS,3580558.56
J DRAB DEVELOPMENT,3558379.98
OLIN,3503123.00
AIRSIDES PROPERTIES,3490719.04
MISHKUMI TECHNOLOGIES,3487256.55
KENLAR INSULATIONS,3464837.17
KNOWLEDGE CIRCLE,3453768.86
WESTOWER COMMUNICATIONS,3450604.14
EXP ARCHITECTS,3448234.58
HOLIDAY INN EXPRESS SUITES,3447071.60
RADIO WORKS COMMUNICATIONS,3441737.57
DENESCHUK HOMES,3439548.00
PRINTER WORLD INTERNATIONAL,3404166.95
SMITHS DETECTION MONTREAL,3403567.44
OMSI401WGEORGIA,3357562.15
ESRI,3346438.78
AERYON LABS,3338752.93
EMCON EMANATION CONTROL,3326179.55
LEAR CONSTRUCTION,3320642.27
SASKTEL,3295530.27
OUTLAW EAGLE MANUFACTURING,3291174.90
TOWN OF OROMOCTO,3289582.24
AGILENT,3280961.35
ADVANCED CHIPPEWA TECHNOLOGIES,3265999.16
