gen_vendor_normalized,total_entries,total_contracts,total_amendments
FCA CANADA,36,34,2
MOTIONRIG SYSTEMS,36,34,2
HEWLETT PACKARD,36,27,9
IDN CANADA,36,33,3
STANDARD AERO,35,30,5
MARCOMM,35,35,0
PCL CONSTRUCTORS,35,18,17
PRICEWATERHOUSE COOPERS,35,23,12
PALADIN TECHNOLOGIES,35,35,0
EMCON EMANATION CONTROL,35,33,2
FISHER SCIENTIFIC,35,33,2
PV SERVICES,34,34,0
BRP US,34,30,4
PROMEGA,34,32,2
COMPROD COMMUNICATIONS,33,32,1
AVIALL,33,32,1
SETCAN,33,33,0
DD CATERING,32,29,3
THE VCAN GROUP,32,10,22
PACIFIC SAFETY PRODUCTS,32,27,5
CHASE OFFICE INTERIORS,32,32,0
SYSTEMS PLUS,32,28,4
NORTH CARIBOO AIR,32,32,0
SMITH WESSON,31,30,1
WESTOWER COMMUNICATIONS,31,28,3
BLACK MCDONALD,31,25,6
PAULS CONSTRUCTION2009LTD,31,28,3
STJOSEPH PRINT GROUP,31,20,11
ATCO,31,18,13
INTERACTIVE AUDIO VISUAL,31,31,0
NOVA NETWORKS,31,31,0
CACHE COMPUTER CONSULTING,30,15,15
MAGOR COMMUNICATIONS,30,30,0
SAFRAN HELICOPTER ENGINES CANADA IN,30,30,0
LAVERGNE CONSTRUCTION1988LTD,30,21,9
SHARP ELECTRONICS,30,30,0
IO EXPRESS INTERNATIONAL,29,28,1
SYSTEMATIX SOLUTIONS,29,14,15
4OFFICE AUTOMATION,29,27,2
AGILENT,29,25,4
VMWARE,29,27,2
AON REED STENHOUSE,29,17,12
INLAND AUDIO VISUAL,29,28,1
PAULS CONSTRUCTION 2009,29,28,1
COFOMO,29,9,20
TURBOMECA CANADA,29,27,2
FINNIE MANUFACTURING,28,25,3
ITEX,28,25,3
4 OFFICE AUTOMATION,28,27,1
PURELOGIC,28,27,1
3M COGENT,28,25,3
DYPLEX COMMUNICATIONS,28,28,0
ECOLE DE LANGUES ABCE,28,25,3
CARSWELL,27,25,2
GLASSHOUSE SYSTEMS,27,27,0
PRAIRIE FLYING SERVICE 1992,27,27,0
CHRYSLER CANADA,27,27,0
COGENT SYSTEMS,27,15,12
ALBERTA LAW ENFORCEMENT RESPONSE,27,3,24
LEVITT SAFETY,27,22,5
APPLIED ELECTONICS,26,24,2
SERIES ELECTRIC,26,26,0
CODAN RADIO COMMUNICATIONS,26,26,0
ECOLE DE LANGUES DE LESTRIE,26,17,9
COMTECH,26,21,5
RENO JAX CONTRACTING,26,24,2
CELLEBRITE USA,25,25,0
CENTRE DE LANGUES INTERNATIONALES,25,24,1
